id,name,address,latitude,longitude,distance,selected
ola-platform:5000041282394,Life Saver New Barrackpore,"New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700131,  India",,,0.27 km,False
ola-platform:5000036380255,Life Care,"51/1/1,  Kali Bari Road,  Near Kali Bari Girls School,  New Barrackpore,  Chandra Pally,  New Barrakpur,  Kolkata,  West Bengal,  700133,  India",,,0.54 km,False
ola-platform:5000043325025,Balaji Pharmacy - Newbarrackpur,"247/4,  Dr BR Ambedkar Rd,  Jorapukur,  New Barrakpur,  Kolkata,  West Bengal,  700131,  India",,,0.67 km,False
ola-platform:5000051486424,Apollo Pharmacy Sukanta Nagar,"2nd LN,  Sukanta Nagar,  Michael Nagar,  New Barrakpur,  Kolkata,  West Bengal,  700133,  India",,,0.99 km,False
ola-platform:5000041113820,Sripur Medical,"183,  Sodepur Rd,  Badamtala,  Madhayam Gram Bazaar,  Madhyamgram,  Kolkata,  West Bengal,  700130,  India",,,1.09 km,False
ola-platform:5000048199524,K9care Veterinary Clinic,"New Town,  Bidhannagar,  North 24 Parganas,  West Bengal,  700133,  India",,,1.18 km,False
ola-platform:5000048208882,Apollo Pharmacy Badamtala Clinic,"Sodepur Barasat Rd,  Near Vishal Mega Mart,  Sreepur,  Harish Nagar,  Madhyamgram,  Kolkata,  West Bengal,  700130,  India",,,1.20 km,False
ola-platform:5000052171465,Remedies Point,"94/17,  Madhusudan Complex,  Jessore Rd,  Motilal Colony,  Michael Nagar,  Madhyamgram,  Kolkata,  West Bengal,  700052,  India",,,1.26 km,False
ola-platform:5000059215679,The Relief Medicine,"Chandigarh Main Road,  Madhyamgram,  Barasat - II,  North 24 Parganas,  West Bengal,  700130,  India",,,1.26 km,False
ola-platform:5000053560049,Maa Medical Hall,"Bijaynager,  Gateno.Sodepore,  1,  Madhyamgram Main Rd,  Subhashpalli,  Madhyamgram Municipality Ward 22,  Kolkata,  West Bengal,  700129,  India",,,1.27 km,False
ola-platform:5000054398352,Apollo Pharmacy - Sajirhat,"Sodepur Rd,  Sajirhat,  Madhyamgram,  Kolkata,  West Bengal,  700130,  India",,,1.27 km,False
ola-platform:5000061105071,Popular Pharmacy,"North Biresh Pally,  VidyaSagar Sarani,  Madhyamgram,  Bireshpally,  Madhyamgram,  Kolkata,  West Bengal,  700129,  India",,,1.60 km,False
ola-platform:5000041119134,Apollo Pharmacy Madhyamgram KaliBari,"No 355/1 4 No Lane,  Debigarh 2nd LN,  Madhyamgram Municipality Ward 21,  Madhyamgram Municipality Ward 20,  Madhyamgram,  West Bengal,  700129,  India",,,1.69 km,False
ola-platform:5000062922364,A. S. G. Biochem Private Limited,"Ganganagar,  Chandigarh,  Katakhal,  Kolkata,  West Bengal,  700052,  India",,,1.81 km,False
ola-platform:5000062925686,Dhar Medical,"Julian Day School,  Old Jessore Rd,  Ganganagar,  Doharia Shailesh Nagar,  Chandigarh,  Madhyamgram,  Kolkata,  West Bengal,  700132,  India",,,1.82 km,False
ola-platform:5000044480579,Shipra Medicine Centre,"Naba Jiban,  Birati,  North DumDum,  West Bengal,  700133,  India",,,1.94 km,False
ola-platform:5000057289429,MedPlus Bankra,"New Town,  Bidhannagar,  North 24 Parganas,  West Bengal,  700158,  India",,,1.97 km,False
ola-platform:5000061539329,Naba Barrackpore Medical Shop,"Madhyamgram,  New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700133,  India",,,0.01 km,False
ola-platform:5000039399429,Shree Guru Medical Hall,"Madhyamgram,  New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700133,  India",,,0.02 km,False
ola-platform:5000068271782,Trical Medical,"Madhyamgram,  New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700133,  India",,,0.04 km,False
ola-platform:5000040456213,Arya Homeo Clinic,"Bhattacharya Pada,  Chandra Pally,  New Barrakpur,  Kolkata,  West Bengal,  700133,  India",,,0.04 km,False
ola-platform:5000043652673,Medicine Corner,"New Barrackpore Station Road,  Bhattacharya Pada,  Chandra Pally,  New Barrakpur,  Kolkata,  West Bengal,  700133,  India",,,0.06 km,False
ola-platform:5000042633262,Medi Pharmacy,"Madhyamgram,  New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700133,  India",,,0.07 km,False
ola-platform:5000067588371,Navbabuk Medical,"Madhyamgram,  New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700133,  India",,,0.07 km,False
ola-platform:5000045706709,Bee Enn Medical Agency,"235/1,  Station Road,  New Barrackpur,  Station Road,  Bhattacharya Pada,  Chandra Pally,  New Barrakpur,  Kolkata,  West Bengal,  700133,  India",,,0.07 km,False
ola-platform:5000063127282,New Medipharma,"10,  Baghajati Road,  Bhattacharya Pada,  Chandra Pally,  New Barrakpur,  Kolkata,  West Bengal,  700133,  India",,,0.08 km,False
ola-platform:5000054451384,Sri Durga Medical Stores,"New Barrackpore,  Surya Sen Road,  New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700133,  India",,,0.08 km,False
ola-platform:5000039863940,Med Plus,"2,  New Barrakpur,  Kolkata,  West Bengal,  700131,  India",,,0.08 km,False
ola-platform:5000048215656,Sri Krishna Medical Hall,"New Barrackpore Station Road,  Bhattacharya Pada,  Chandra Pally,  New Barrakpur,  Kolkata,  West Bengal,  700133,  India",,,0.09 km,False
ola-platform:5000048469848,Shree Nath Medical,"Madhyamgram,  New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700133,  India",,,0.09 km,False
ola-platform:5000048067145,Pooja Medical,"Madhyamgram,  New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700133,  India",,,0.09 km,False
ola-platform:5000063336933,Dhar Medicos,"Chowmatha,  Sodepur Barasat Rd,  Opp. Madhyamgram Municipality,  Purbalaya,  Madhyamgram Municipality Ward 20,  Madhyamgram,  Kolkata,  West Bengal,  700129,  India",,,2.14 km,False
ola-platform:5000039633412,Shree Krishna Medical,"Madhyamgram,  New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700133,  India",,,0.10 km,False
ola-platform:5000063265382,Medicine,"Surya Sen Road,  New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700131,  India",,,0.10 km,False
ola-platform:5000044134318,National Medical Store,"Surya Sen Road,  New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700131,  India",,,0.10 km,False
ola-platform:5000047754185,Swasti Homoeo Centre,"Railway Station,  Bhattacharya Pada,  Chandra Pally,  New Barrakpur,  Kolkata,  West Bengal,  700133,  India",,,0.10 km,False
ola-platform:5000063385118,Medicine And Store,"Madhyamgram,  New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700133,  India",,,0.11 km,False
ola-platform:5000068397078,Mojumder Pharmacy,"276,  1,  Sodepur Rd,  Opposite To Madhyamgram Municipality,  Purbalaya,  South Bankimpally,  Madhyamgram,  Kolkata,  West Bengal,  700129,  India",,,2.16 km,False
ola-platform:5000063897163,Life Medical,"Surya Sen Road,  New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700131,  India",,,0.11 km,False
ola-platform:5000036331033,Maya Medical,"Madhyamgram,  New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700133,  India",,,0.12 km,False
ola-platform:5000067380584,Lucky Medical,"Madhyamgram,  New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700133,  India",,,0.12 km,False
ola-platform:5000041554687,SriRam Medical Hall,"Madhyamgram,  New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700133,  India",,,0.13 km,False
ola-platform:5000052588340,Life Dignity,"Surya Sen Road,  New Barrackpore,  Barrackpore,  North 24 Parganas,  West Bengal,  700131,  India",,,0.13 km,False
ola-platform:5000060856587,Purnima Medical Hall,"Hem Chandra Naskar Road,  Jagannath Nagar,  Santoshpur,  Maheshtala,  West Bengal,  700142,  India",,,149.31 km,False
ola-platform:5000065597936,Life Point,"Maheshtala,  Thakurpukur Maheshtala,  South 24 Parganas,  West Bengal,  700142,  India",,,149.14 km,False
ola-platform:5000053854034,Vivekananda Medical Store,"Balichak,  Debra,  Paschim Medinipur,  West Bengal,  721124,  India",,,0.17 km,False
ola-platform:5000064029285,Jibananda Medical Store,"Balichak,  Debra,  Paschim Medinipur,  West Bengal,  721124,  India",,,0.23 km,False
ola-platform:5000054659714,Roy Pharmacy,"Balichak,  Debra,  Paschim Medinipur,  West Bengal,  721124,  India",,,0.47 km,False
ola-platform:5000044248239,Sandip Medical Store,"Balichak,  Debra,  Paschim Medinipur,  West Bengal,  721124,  India",,,0.47 km,False
ola-platform:5000039503155,Uma Homeo Pharmacy,"Balichak,  Debra,  Paschim Medinipur,  West Bengal,  721124,  India",,,0.51 km,False
ola-platform:5000067672451,Apollo Pharmacy Balichak,"Balichak,  Debra,  Paschim Medinipur,  West Bengal,  721124,  India",,,0.59 km,False
ola-platform:5000065697248,Balichak Medical,"Lock Gate,  Balichak - Jamna Rd,  Debra,  Balichak,  West Bengal,  721124,  India",,,0.99 km,False
ola-platform:5000036202421,Ganga Medical Store,"Debra Rd,  Gholai,  Bidhannagar,  Balichak,  West Bengal,  721124,  India",,,1.11 km,False
ola-platform:5000055073854,Pradip Medicine Corner,"Jhanjra Colony,  Nabaghanpur,  Faridpur Durgapur,  Paschim Bardhaman,  West Bengal,  713346,  India",,,1.19 km,False
ola-platform:5000039328963,Life Medicine Corner,"Jhanjra Colony,  Nabaghanpur,  Faridpur Durgapur,  Paschim Bardhaman,  West Bengal,  713346,  India",,,1.34 km,False
ola-platform:5000063236965,Malati Drug House,"Jhanjra Colony,  Nabaghanpur,  Faridpur Durgapur,  Paschim Bardhaman,  West Bengal,  713346,  India",,,1.35 km,False
ola-platform:5000063647480,Baranwal Pharmacy,"Jhanjra Colony,  Nakrakonda,  West Bengal,  713346,  India",,,1.36 km,False
ola-platform:5000038283538,Niramoy Medicine Center Laudoha More,"Jhanjra Colony,  Nabaghanpur,  Faridpur Durgapur,  Paschim Bardhaman,  West Bengal,  713363,  India",,,2.02 km,False
ola-platform:5000060507713,Arfa Medical,"Jhanjra Colony,  Nabaghanpur,  Faridpur Durgapur,  Paschim Bardhaman,  West Bengal,  713363,  India",,,2.19 km,False
ola-platform:5000047104633,West End Medical Stores,"Lahiri House,  Apcar Garden,  Munshi Bazar,  Asansol,  West Bengal,  713303,  India",,,0.14 km,False
ola-platform:5000046547652,Bina Ayurvedic Pharmacy,"Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.15 km,False
ola-platform:5000035489928,Bengal Homeo Pharmacy,"Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.16 km,False
ola-platform:5000056682645,Bengal Stores,"Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.17 km,False
ola-platform:5000064655172,Gupta Pharmacy,"Tajpal Lane,  Falpatty Bi Lane,  Asansol Bazar,  Joynager,  Pathak Bari,  Asansol,  West Bengal,  713303,  India",,,0.18 km,False
ola-platform:5000055510998,Agency Hamdard Dawakhana,"Ganja Gali,  Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.20 km,False
ola-platform:5000064106421,Davey & Co,"21A,  Asansol Bazar,  Joynager,  Pathak Bari,  Asansol,  West Bengal,  713303,  India",,,0.20 km,False
ola-platform:5000052547592,Ghanty Drug House,"Ghanty Goli,  Munshi Bazar,  Asansol,  West Bengal,  713303,  India",,,0.21 km,False
ola-platform:5000043340291,Metro Pharmacy,"Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.21 km,False
ola-platform:5000056106596,Poors Pharmacy,"Grand Trunk Road,  Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.28 km,False
ola-platform:5000050335771,National Hahnemann Pharmacy,"1st Floor,  Thana Road Opp South Police Station Raha Lane,  GT Rd,  Pathak Bari,  Asansol,  West Bengal,  713303,  India",,,0.31 km,False
ola-platform:5000042719412,Bhagwati Medical Hall,"Raha Lane,  Opp. South P.S,  Thana Road & G.T. Road,  Pathak Bari,  Asansol,  West Bengal,  713303,  India",,,0.31 km,False
ola-platform:5000045618467,Kamalalaya Hospital Pvt Ltd,"1,  194,  GT Rd,  Kumarpur,  Asansol,  West Bengal,  713303,  India",,,0.34 km,False
ola-platform:5000043410159,The R B Homoeo Hall,"Thana Rd,  Pathak Bari,  Asansol,  West Bengal,  713303,  India",,,0.34 km,False
ola-platform:5000059150883,Mallick Pharmacy,"Mirza Galib Road,  Bastin Bazar,  Pathak Bari,  Asansol,  West Bengal,  713303,  India",,,0.35 km,False
ola-platform:5000039911536,Meditree Pharma,"82/83,  GT Rd,  Rabindra Nagar,  Asansol,  West Bengal,  713303,  India",,,0.36 km,False
ola-platform:5000037492669,The Nirmala Drugs,"Shop No. 10,  GT Rd,  Raha Lane,  Munshi Bazar,  Asansol,  West Bengal,  713303,  India",,,0.38 km,False
ola-platform:5000065029266,Medi Surgico,"Raha Lane,  Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.40 km,False
ola-platform:5000040788165,MediCare Services,"Raha Lane,  Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.41 km,False
ola-platform:5000042444270,Sunny Agency,"Raha Lane,  G.T. Road,  Pathak Bari,  Asansol,  West Bengal,  713303,  India",,,0.41 km,False
ola-platform:5000048194576,SitaRam Distributors,"16,  Raha Lane,  Pathak Bari,  Asansol,  West Bengal,  713303,  India",,,0.41 km,False
ola-platform:5000056035776,Durga Homoeo,"14 1st Floor,  S.B,  Raha Lane,  Pathak Bari,  Asansol,  West Bengal 71330,  713303,  India",,,0.42 km,False
ola-platform:5000063395144,Mondal Medical Agency,"Raha Lane,  Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.42 km,False
ola-platform:5000051930166,Pharma Prova,"Raha Lane,  Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.42 km,False
ola-platform:5000046300939,Alshifa Medical,"Bastin Bazar Road,  Pathak Bari,  Asansol,  West Bengal,  713303,  India",,,0.42 km,False
ola-platform:5000037867234,Joshi Medical,"NS Rd,  Near New Dharmshala,  Pathak Bari,  Asansol,  West Bengal,  713303,  India",,,0.44 km,False
ola-platform:5000045099064,Sushama Pharmacy,"Unnamed Road,  Pathak Bari,  Asansol,  West Bengal,  713303,  India",,,0.44 km,False
ola-platform:5000046104006,The Medical Blue Print,"Hutton Road,  Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.45 km,False
ola-platform:5000046168453,Sanjay Pharma,"07,  Nivedita Complex,  NS Rd,  Pathak Bari,  Asansol,  West Bengal,  713303,  India",,,0.45 km,False
ola-platform:5000047811602,RB Homoeo Distributors,"Raha Lane,  Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.46 km,False
ola-platform:5000054840198,Medical Wholesale,"Raha Lane,  Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.46 km,False
ola-platform:5000065307495,GK Medical,"Aadi Durgabari,  Raha Lane,  Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.47 km,False
ola-platform:5000057719854,Pushpa Medical Agency,"NRR Sarani Road,  Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.49 km,False
ola-platform:5000068118260,Rahbar Medical,"Hutton Road,  Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.49 km,False
ola-platform:5000039116244,Maa Bhawani Medical Store,"P.C.M. Market,  Opp. City Bus Stand,  Mahisila Colony,  Pathak Bari,  Asansol,  West Bengal,  713301,  India",,,0.49 km,False
ola-platform:5000045403762,AnnaPurna Medical Agency,"NRR Sarani Road,  Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.50 km,False
ola-platform:5000042604356,Super Pharma,"NRR Sarani Road,  Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.50 km,False
ola-platform:5000045785081,Sri Sri Ayurveda Center,"Hutton Road,  Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.50 km,False
ola-platform:5000043413467,Jamuna Enterprise,"Raha Lane,  Pathak Bari,  Asansol,  West Bengal,  713303,  India",,,0.51 km,False
ola-platform:5000057840486,Davey & Co,"Asansol,  Asansol Kulti Township,  Paschim Bardhaman,  West Bengal,  713303,  India",,,0.52 km,False
ola-platform:5000040043633,Gouri Enterprise Wholesale Medicine Shop,"Pathak Bari,  Asansol,  West Bengal,  713303,  India",,,0.52 km,False
ola-platform:5000043893498,Deys Medical,"Sh5,  Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,,0.03 km,False
ola-platform:5000058113540,Geeta Pharmacy,"Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,,0.28 km,False
ola-platform:5000047890793,Royal Dey's Medical,"Panchmathar More,  Raghunathpur,  Jhargram,  West Bengal,  721514,  India",,,0.33 km,False
ola-platform:5000046199326,Royal Deys Medical,"Sh5,  Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,,0.33 km,False
ola-platform:5000057598273,Badal Pharmacy,"Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,,0.41 km,False
ola-platform:5000064703032,Sarada Pharmacy,"Sh5,  Dahijuri,  Jhargram,  West Bengal,  721514,  India",,,0.41 km,False
ola-platform:5000063171715,JanAushadhi Jhargram,"Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,,0.43 km,False
ola-platform:5000045757725,Pulse Chemist & Drugist,"Rupchhaya Road,  Raghunathpur,  Jhargram,  West Bengal,  721514,  India",,,0.48 km,False
ola-platform:5000043268118,Mandal Medical,"Sh5,  Dahijuri,  Jhargram,  West Bengal,  721514,  India",,,0.50 km,False
ola-platform:5000037906338,Jonapriya Diagnostics,"Pharmacy & PolyClinic,  Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,,0.51 km,False
ola-platform:5000049173012,Madhu Medical Stores,"Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,,0.53 km,False
ola-platform:5000066387773,Sibaji,"Jhargram Main Rd,  Raghunathpur,  Nutandihi,  Jhargram,  West Bengal,  721514,  India",,,0.58 km,False
ola-platform:5000056115092,Sabse Sasta Dukaan Jhargram,"Sh5,  Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,,0.59 km,False
ola-platform:5000057978769,24 Hours Medical Shop,"Ghoradhara,  Jhargram,  West Bengal,  721514,  India",,,0.66 km,False
ola-platform:5000049362118,Priti Medical,"Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,,0.69 km,False
ola-platform:5000058869820,Agarwal Medicals,"Sh5,  Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,,0.79 km,False
ola-platform:5000037252361,Siba Medicals,"Sh5,  Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,,0.79 km,False
ola-platform:5000044729762,Jhargram Medical Store,"Sh5,  Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,,0.79 km,False
ola-platform:5000040108279,Prasanti Medicals,"Jhargram,  Raghunathpur,  Jhargram,  West Bengal,  721514,  India",,,0.81 km,False
ola-platform:5000050702007,Madhu Medical Store,"Sh5,  Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,,0.83 km,False
ola-platform:5000047390498,Dr.P.K Mahato Clinic -Medico-Diabetic Specialty Center,"367/17 Raghunathpur,  Jhargram,  West Bengal,  721514,  India",,,0.84 km,False
ola-platform:5000065941945,Bharat Medical Store,"Sh5,  Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,,0.91 km,False
ola-platform:5000059242442,Ali Medical Store,"Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,,0.95 km,False
ola-platform:5000045507609,Tarafder Medical,"Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,,0.97 km,False
ola-platform:5000044509551,Bharat Medical Stores,"Sh5,  Dahijuri,  Jhargram,  West Bengal,  721514,  India",,,1.06 km,False
ola-platform:5000059655197,Maity Homeo Pharmacy,"Sh5,  Jhārgrām,  Jhargram,  West Bengal,  721514,  India",,,1.30 km,False
